"998","35","0","135","X","2016-01-09 00:57:42","3"
"999","35","0","134","X","2016-01-09 00:57:44","3"
"1000","36","0","137","X","2016-01-09 00:57:46","3"
"1001","36","0","136","X","2016-01-09 00:57:48","3"
"1002","36","0","134","X","2016-01-09 00:57:50","3"
"1003","36","0","135","X","2016-01-09 00:57:52","3"
"1004","36","0","136","X","2016-01-09 00:57:54","3"
"1005","35","0","137","X","2016-01-09 00:57:56","3"
"1006","36","0","136","X","2016-01-09 00:57:58","3"
"1007","36","0","134","X","2016-01-09 00:58:00","3"
"1008","36","0","133","X","2016-01-09 00:58:02","3"
"1009","36","0","136","X","2016-01-09 00:58:04","3"
"1010","35","0","136","X","2016-01-09 00:58:06","3"
"1011","35","0","136","X","2016-01-09 00:58:08","3"
"1012","36","0","135","X","2016-01-09 00:58:10","3"
"1013","36","0","133","X","2016-01-09 00:58:12","3"
"1014","36","0","135","X","2016-01-09 00:58:14","3"
"1015","36","0","137","X","2016-01-09 00:58:16","3"
"1016","36","0","135","X","2016-01-09 00:58:18","3"
"1017","36","0","135","X","2016-01-09 00:58:20","3"
"1018","36","0","136","X","2016-01-09 00:58:22","3"
"1019","35","0","134","X","2016-01-09 00:58:24","3"
"1020","35","0","137","X","2016-01-09 00:58:26","3"
"1021","36","0","133","X","2016-01-09 00:58:28","3"
"1022","36","0","137","X","2016-01-09 00:58:30","3"
"1023","36","0","135","X","2016-01-09 00:58:32","3"
"1024","35","0","135","X","2016-01-09 00:58:34","3"
"1025","35","0","136","X","2016-01-09 00:58:36","3"
"1026","36","0","133","X","2016-01-09 00:58:38","3"
"1027","35","0","136","X","2016-01-09 00:58:40","3"
"1028","36","0","135","X","2016-01-09 00:58:42","3"
"1029","36","0","135","X","2016-01-09 00:58:44","3"
"1030","35","0","136","X","2016-01-09 00:58:46","3"
"1031","36","0","133","X","2016-01-09 00:58:48","3"
"1032","36","0","137","X","2016-01-09 00:58:50","3"
"1033","35","0","136","X","2016-01-09 00:58:52","3"
"1034","35","0","134","X","2016-01-09 00:58:54","3"
"1035","36","0","137","X","2016-01-09 00:58:56","3"
"1036","36","0","136","X","2016-01-09 00:58:58","3"
"1037","35","0","134","X","2016-01-09 00:59:00","3"
"1038","36","0","137","X","2016-01-09 00:59:02","3"
"1039","36","0","135","X","2016-01-09 00:59:04","3"
